context,response,label,explanation
"B: 정부의 재난지원금 정책에 대해 어떻게 생각하십니까?
A: 개인적으로는 그 돈이 청년들의 일자리 창출이나 주거 문제 해결에 사용되었으면 좋겠습니다.
B: 그렇군요, 그러나 정부는 여전히 모든 국민에게 재난지원금을 지급하는 것을 우선시하고 있습니다.
A: 저희 청년들은 정말로 도움이 필요한 분야가 많은데 그 부분에 돈을 쓰지 않아서 아쉽습니다.",B: 그럼으로써 우리 모두가 동등하게 재난지원금을 받아야 하는 중요성을 다시 한번 깨닫게 되었군요.,Sarcasm,"청년들이 필요한 부분에 사용되지 않는 재난지원금 정책에 대해 부정적인 의견을 제시하였으나, 이를 비꼬아 긍정적으로 말한다."
"B: 오늘 쇼핑 어땠어?
A: 응, 나한테 잘 맞는 옷을 못 찾아서 좀 큰 사이즈로 샀어.
B: 그래? 얼마나 커서 그래?
A: 엄청 커. 내가 두 배는 될 듯해.","B: 아~ 좋네, 우리 같이 입으면 따뜻하겠다.",Non-Sarcasm,"이 대화는 A가 자신의 쇼핑 경험에 대해 진지하게 이야기하고 있으며, B가 그에 대해 긍정적으로 반응하고 있기 때문에 비꼬거나 풍자가 아닌 진정한 소통이다. A의 발언은 자신의 상황을 설명하고, B는 이를 유머러스하게 받아들여서 따뜻한 메시지를 전달하고 있다."
"A: 치와와에 대해 어떻게 생각하시나요?
B: 사실 별로 좋아하지 않아요. 너무 소형이라서 말이죠.
A: 그런데 치와와는 주인의 감정에 민감하게 반응하고, 사람을 잘 따르는 편이라고 들었습니다.
B: 그럴지도 모르겠네요. 하지만 그래도 너무 작아서 걱정이에요.",A: 그럼 집안에서 헤매는 벌레들도 잡아주겠군요.,Sarcasm,마지막 B의 말에 대해 치와와의 작은 크기를 크게 부각시키면서 그것이 오히려 긍정적인 점으로 작용할 수 있다고 비꼬아 말한다.
"A: 다이어트 어떻게 돼가요? 
B: 아직도 많이 먹는 것 같아요. 책을 보면서 식단 조절을 하려고 하는데 쉽지 않네요.
A: 그렇게 많이 먹고 움직이지 않으면 어떻게 다이어트를 할 수 있겠어요?
B: 그래서 다이어트 책을 더 사서 보고 있는 중입니다. ","A: 그래, 책만 많이 사면 다이어트가 성공할 거야.",Sarcasm,"책을 더 사서 보고 있다는 B의 말에 실제로는 문제 해결에 도움이 되지 않는 행동인데, 이를 효과적인 행동처럼 비꼬아 말한다."
"B: 터키 음식에 관심 있으신가요?
A: 아니요, 전 터키 음식에 대해 잘 모르겠어요. 맛있는 것 같나요?
B: 네, 저는 특히 칼이 막이라는 음식을 좋아합니다. 그건 터키의 전통적인 아침 식사인데요, 맛있습니다.
A: 그렇군요. 하지만 터키 음식은 잘 구할 수 없을 것 같아요. ",B: 그래도 다행히도 우리는 인터넷 시대에 살고 있어요.,Non-Sarcasm,"이 대화는 서로의 관심사에 대해 진지하게 이야기하고 있으며, A가 터키 음식에 대한 지식이 부족하다고 솔직하게 말하고, B가 이를 바탕으로 정보를 제공하고 있어서 비꼬거나 풍자적이지 않다."
"B: 오늘 퇴근 후에 어떤 식사 계획이 있으세요?
A: 평소처럼 매운 음식을 좋아하긴 하지만, 요즘 속이 쓰려서 많이 먹지는 못하겠어요.
B: 아 그렇군요, 건강이 먼저니까요. 그럼 오늘은 언제쯤 퇴근 예정이세요?
A: 오늘은 일찍 끝내고 칼퇴 하려고 했는데, 지하철 파업 때문에 버스를 이용해야 해서 교통체증이 예상돼요.","B: 와우, 그럼 오늘 하루 종일 소화를 잘 쉬게 되겠네요. 그리고 지하철 대신 버스를 타면 창밖 풍경을 즐길 수 있을 거예요.",Sarcasm,"B가 속이 쓰려서 매운 음식을 먹지 못하고, 지하철 파업으로 인해 퇴근도 어렵다는 상황에 대해 A는 반대로 긍정적인 상황으로 비꼬아 표현한다."
"B: 최근에 홈트 하시는 것에 대해 어떻게 생각하세요?
A: 저는 홈트를 매일 아침 하고 있습니다. 그런데 플랭크가 너무 어렵더라고요.
B: 플랭크가 어려우시다면 다른 운동 방법은 어떠세요?
A: 그래도 플랭크는 몸매 관리에 좋다고 하니까 계속해보려고요.",B: 그래요? 그럼 저도 내일부터 플랭크 시작해 볼까요?,Non-Sarcasm,"이 대화는 두 사람이 홈트와 운동에 대해 진지하게 의견을 나누고 있으며, 서로의 경험을 존중하며 조언을 주고받기 때문에 non-sarcasm이라고 했다. A는 힘든 운동을 계속하려는 이유를 진지하게 설명하고, B는 A의 이야기를 듣고 자신도 시도해보려는 의지를 보였다."
"B: 어떤 고기가 가장 좋으신가요?
A: 저는 삼겹살을 가장 좋아합니다. 그런데 닭고기도 좋아해요.
B: 그럼 삼겹살과 닭고기 중에 어느 것을 더 선호하시나요?
A: 아, 그럼 저는 삼겹살이요. 
B: 양고기는 어떠세요? 삼겹살과 비교하면 어떤가요?
A: 저는 양고기보다는 삼겹살이 더 좋아요. 양고기는 냄새 때문에 조금 힘들어요.","B: 아, 그렇군요. 양고기의 냄새가 있어서 맛이 더 깊어지는 거 아닌가요?",Sarcasm,"B가 양고기의 냄새를 이유로 싫어한다는 말에 대해 실제로는 부정적인 상황인데, 이를 긍정적인 방향으로 비꼬아 말한다."
"A: 호캉스를 계획하시는군요. 어디로 가려고 생각하셨나요?
B: 사실 생각해 보니까 가격이 좀 비싸서 고민이에요.
A: 그렇다면 가성비를 따져보는 것도 좋은 방법일 것 같아요.
B: 그래서 생각해 봤는데, 자연휴양림으로 대안을 두려고 합니다.",A: 그럼 호캉스 보다 더 멋진 경험이 될 수 있겠군요.,Non-Sarcasm,이 대화는 서로의 의견을 존중하며 실제 상황에 대해 고민하고 대안을 모색하는 진지한 대화이기 때문에 non-sarcasm이다. A는 B의 대안을 긍정적으로 받아들이며 격려하는 태도를 보였다.
"B: 당신은 어떤 종교를 믿으세요?
A: 저는 무교입니다. 
B: 그렇군요. 특별히 믿음을 가지고 싶지 않으신 건가요?
A: 아니요, 그냥 특별히 끌리는 종교가 없을 뿐입니다.",B: 그럼 아무 종교나 선택하면 되겠네요.,Sarcasm,"상대방이 특별히 끌리는 종교가 없다는 말에, 실제로는 부정적인 상황인데, 이를 긍정적인 방향으로 비꼬아 말한다."
"B: 요즘 무슨 일을 하고 계세요?
A: 나 스트리밍 시작해 볼까 생각 중이야.
B: 그래요? 그럼 어떤 콘텐츠로 하실 생각이세요?
A: 아무래도 나 혼자서 게임하는 걸로 할 거 같아. ",B: 그럼 혼자서 잘 놀고 있겠네요.,Sarcasm,"B가 혼자 게임하는 스트리밍을 할 계획이라고 했을 때, 실제로는 시청자들의 참여와 소통이 필요한데 이를 모른다는 점을 비꼬아 말한다."
"A: 이번 학기 수강신청 어땠어?
B: 아, 진짜 골치 아팠어. 다시는 안 하고 싶은데...
A: 왜? 어떤 일 있었어?","B: 새벽에 일어나서 신청하려고 했는데, 학교 서버가 다운돼서 결국 못 했어.",Non-Sarcasm,"이 대화는 B가 수강신청의 어려움에 대해 진지하게 이야기하고 있으며, A도 이에 대해 관심을 가지고 질문하고 있기 때문에 비꼬는 요소가 없다. B의 경험담은 진솔하고 직접적이다."
"A: 떡볶이를 좋아하십니까?
B: 저는 사실 떡볶이를 그다지 좋아하지 않습니다.
A: 그렇군요. 혹시 왜 그런지 알 수 있을까요?
B: 제 입맛에는 떡볶이가 너무 달고 매워서 그런 것 같습니다.","A: 아, 그러니까 즉, 딱 좋게 달달하고 매운 떡볶이가 싫으신 거군요.",Non-Sarcasm,이 대화는 A가 B의 의견을 진지하게 받아들이고 구체적으로 질문을 하며 B의 취향을 이해하려고 하기 때문에 non-sarcasm이다. A의 마지막 말도 B의 답변을 확인하는 방식으로 진지하게 이어지기 때문에 풍자가 없다.
"A: 수시로 먼저 대학에 가면 좋을 것 같아?
B: 아무래도 그렇겠죠. 조금이라도 빨리 대학에 입학하면 경험치도 쌓이고 좋을 것 같아요.
A: 근데 정시로 가는 사람들은 어떻게 되는 거야?
B: 정시는 주로 수능 성적을 기반으로 합니다. 수능을 잘 보면 됩니다.
A: 수능은 공정하게 채점되는 거야?
B: 네, 원칙적으로 그렇습니다. 객관식 문제가 대부분이기 때문에 형평성을 유지할 수 있다고 생각합니다.","A: 그럼 다행이네, 우리나라에서 공정성이란 게 잘 지켜지는구나.",Sarcasm,"A가 마지막으로 던진 ""수능은 공정하게 채점되는 거야?""라는 질문에 대해 실제로는 많은 논란이 있는 상황을 긍정적인 방향으로 비꼬아 말한다."
"A: 오늘은 어떤 음식을 드시려고 하세요?
B: 저는 치킨을 먹으려고 생각하고 있습니다. 
A: 아, 그렇군요. 치킨을 드시면 활력이 솟아나겠네요.
B: 네, 저는 치킨을 먹으면 힘이 나기 때문에 좋아합니다.",A: 그럼 당신은 치킨 없이는 어떻게 살아가실 수 있겠어요?,Sarcasm,"B가 치킨을 먹으면 힘이 난다고 했는데, 실제로 치킨이 그런 효능이 있는 것은 아니다. 따라서 이를 비꼬아 말한다."
"B: 일본 여행 계획은 어떻게 되었나요?
A: 네, 일본 여행 계획은 거의 마무리 단계입니다. 하지만 조금 걱정되는 부분이 있어요.
B: 그럼 어떤 부분이 걱정되시나요?
A: 일본어를 전혀 못하다 보니, 의사소통에 문제가 있을 것 같아요.","B: 아, 그래도 영어보다는 한글이랑 더 비슷하니까 금방 배우실 수 있을 거예요.",Non-Sarcasm,"대화의 내용이 서로의 여행 계획에 대한 진지한 걱정을 나누고 있고, 상대방이 도움을 주려는 의도를 가지고 있기 때문에 비꼬거나 풍자가 아니다. A와 B의 대화는 실제적인 문제 해결을 위한 직접적인 의사소통이다."
"A: 요즘 본 드라마 있으세요?
B: 아니요, 너무 바빠서 드라마 볼 시간이 없네요.
A: 저는 최근에 산드라 오 주연의 '더 체어'를 보았어요. 유색인종 최초의 학과장이 되는 내용을 다루더라고요.
B: 아, 그건 몇 편짜리인가요?
A: 6편짜리입니다. 
B: 검색해 보니 재미있어 보이네요. 시간 날 때 보겠습니다.","A: 아, 그럼 꼭 봐야겠네요. 분명히 시간이 넘쳐나실 텐데요.",Sarcasm,실제로는 시간이 없어서 드라마를 볼 수 없을 것 같은 상대방의 말을 긍정적으로 해석하고 비꼬아 말한다.
"A: 오늘 날씨 좋지? 공기도 맑고.
B: 응, 근데 너무 추워서 산책하기는 힘들더라.
A: 그래도 춥지만, 이런 날에 밖에서 맥주 한잔하면 좋겠다.
B: 아니, 너무 추워서 외투 입고 있어도 손이 시려.","A: 와, 정말? 그렇게 추운 데에도 손이 시리다니 놀라워.",Sarcasm,"춥고 힘든 날씨에도 밖에서 맥주를 마시고 싶어 하는 A의 발언에, 너무 추워서 외투를 입고도 손이 시려서 못하겠다는 B의 말에 놀란 척하면서 실제로는 반대의 의미를 내포하는 비꼬는 말을 한다."
"B: 요즘 엄마 선물로 무엇을 사드릴지 고민이에요.
A: 뭐든지 좋을 것 같아. 그냥 사랑하는 마음이 중요하잖아.
B: 그래도 엄마가 요리하는 것을 좋아하시니, 요리 도구를 선물하려고 생각했어요.
A: 그러면 테팔 냄비나 프라이팬 어때? 나도 그거 쓰는데 다양하게 활용 가능하더라고.
B: 좋은 생각인 것 같아요. 근데 엄마가 밥은 항상 압력밥솥으로 해 드시던데, 그것도 고려해야 할까요?","A: 아니, 이 시대에 밥솥으로 밥을 지어? 대단하다!",Sarcasm,B는 A가 압력밥솥도 고려해야 할까 하는 질문에 아직도 밥솥을 쓰는 것에 대해 놀랍게 생각하는 표현으로 비꼬아 말한다.
"A: 요즘 뭐 하고 놀아?
B: 아무래도 여자들끼리 노는 게 재밌어서 여초 커뮤니티에 가입했어.
A: 오 그래? 어떻게 하면 재미있을 거 같아?
B: 남자들이랑 달라서 소통이 더 잘 되고, 공감도 많이 되는 것 같아. 그리고 귀여운 이모티콘도 많아서 눈이 즐겁더라고.","A: 아, 이모티콘이면 그냥 모든 문제가 해결되겠네.",Sarcasm,"상대방이 여초 커뮤니티의 이모티콘이 많아서 좋다는 것에 대해, 실제로는 이모티콘이 그렇게 중요하지 않은데 그것을 중요하게 생각하는 상대방을 비꼬아 말한다."
"A: 집안일이 참 많아서 힘드시죠?
B: 네, 청소하고 빨래하고 요리하고... 끝이 없네요.
A: 그럼에도 불구하고 모든 일을 다 잘 처리하시는 걸 보면 대단하십니다.
B: 아니요, 제가 뭐 그렇게 잘 하는 것도 아니고요. 오늘은 설거지도 못했습니다.",A: 그러면 우리의 접시들이 더 많은 휴가를 보낼 수 있겠군요.,Sarcasm,"마지막에 B가 자신이 오늘 설거지를 못했다고 말했을 때, 이를 듣고 A는 실제로는 부정적인 상황인데, 이 상황을 긍정적인 방향으로 비꼬아 말한다."
"A: 야식으로 뭐 먹을까요?
B: 제 생각에는 떡볶이가 좋을 것 같아요.
A: 그럼 가장 좋은 떡볶이집을 찾아보는 게 어떨까요?
B: 그래요. 그런데 저는 치즈가 많이 들어간 떡볶이를 좋아해서, 치즈가 많이 들어간 곳으로 가고 싶어요.
A: 그럼 가장 가까운 곳으로 가는 것보다, 맛있고 치즈가 많이 들어간 떡볶이집을 찾아보는 것이 좋겠네요.
B: 네, 그리고 기름기가 많지 않은 곳도 좋겠어요.","A: 네, 그럼 완벽한 떡볶이집을 찾아봐야겠네요.",Sarcasm,"B의 세세한 요구사항들(치즈 많이, 기름기 적게 등)에 대해, 이러한 요구사항들을 모두 충족하는 완벽한 떡볶이집을 찾는 것이 가능할지 의심스러운 상황에서 비꼬는 의미로 사용한다."
"A: 요즘 올림픽 경기 관심 있게 보고 계신가요?
B: 네, 저는 스포츠를 굉장히 좋아합니다. 매일 매 경기를 놓치지 않고 보고 있어요.
A: 그럼 어떤 종목이 가장 기대되시나요?
B: 사실은... 경기 결과보다는 선수들의 운동복이 더 기대되네요.","A: 아하, 그렇군요. 운동복에 대한 깊은 통찰력, 정말 대단하십니다.",Sarcasm,"B가 경기보다 선수들의 운동복에 더 관심이 있다고 말했을 때, 실제로는 부정적인 상황인데, 이를 긍정적으로 비꼬아서 말한다."
"A: 어제 불닭볶음면먹었어?
B: 그래. 한 번 시도해 봤지.
A: 그래? 어땠어?
B: 매워서 눈물이 주르륵 흘렀어.","A: 와, 그런 감동적인 순간을 경험했구나.",Sarcasm,불닭볶음면을 먹고 매워서 눈물이 나오는 상황을 긍정적인 감동을 받은 것처럼 비꼬아 말한다.
"A: 안녕하세요, 팬 아니어 관련해서 가수를 찾고 계신 건가요?
B: 네, 그렇습니다. 팬 아니어의 매력에 푹 빠져서 관련 가수들을 찾아보고 있어요.
A: 아하, 그럼 제가 좀 도와드릴까요?
B: 그래주시면 정말 감사하겠습니다. 근데 저는 주로 팝 음악을 좋아해요.
A: 알겠습니다. 팝 음악이라면... 어떤 가수를 좋아하시나요?
B: 아무나 좋아요. 그냥 팬 아니어가 좋아서요.","A: 아, 그러니까 특별히 선호하는 가수 없이도 팬 아니어가 좋으시군요. 정말 무조건적인 팬이시네요.",Non-Sarcasm,"이 대화는 서로의 관심사에 대해 진지하게 이야기하고 있으며, 특히 B가 팬 아니어와 관련된 가수를 찾는 이유를 설명하면서 A의 도움을 요청하는 등 솔직한 소통이 이루어졌다. 또한 A의 마지막 반응은 B의 진심을 긍정하는 형태로, 풍자나 비꼼이 없다."
"A: 요즘 아침에 일어나는 게 어렵지 않으세요?
B: 그럼요, 너무 힘들어서 매일 회사 가기가 싫어요.
A: 그런데도 계속 일하고 계시는 건가요?","B: 네, 어쩔 수 없이 강제로 일어나고 있어요.",Non-Sarcasm,"이 대화는 상대방의 질문에 대한 진솔한 답변이 오가고 있으며, 진지한 대화 주제인 아침 기상 문제와 직장 생활에 대한 불만을 다루고 있다. 따라서 비꼬거나 풍자하는 방식이 아니라 실질적인 소통으로 해석된다."
"B: 부산에 가신다면서요? 마라탕 좋아하시지 않으세요?
A: 그렇습니다, 마라탕보다는 마라샹궈를 더 좋아하는 편입니다. 그런데 부산에도 중국집이 많나요?
B: 그럼요, 제가 알기로는 부산에도 맛있는 중국집이 꽤 있습니다. 하지만 제가 직접 가본 곳은 아니라서 정확히는 모르겠습니다.
A: 아하, 그래도 알려주셔서 감사합니다. 제가 찾아보고 가볼게요.","B: 그럼요, 인터넷에서 검색만 하면 뭐든지 다 나오니까요.",Non-Sarcasm,"이 대화는 서로의 의견을 존중하며 정보 교환을 하고 있어 진지한 의사소통으로 보인다. 또한, 비꼬거나 풍자하는 요소가 전혀 없고, 실제 취향과 경험에 대한 솔직한 표현이 담겨 있다."
"A: 어제 어떻게 지내셨어요?
B: 저는 어제 갑자기 몸이 아파서 쓰러졌어요.
A: 그럼 병원에 가셨어요?
B: 아니요, 집에서 쓰러졌는데 다행히 가까운 친구가 있어서 도와줬어요.","A: 우와, 그렇게 집에서 휴식을 취할 수 있었군요.",Sarcasm,"실제로는 위험한 상황이었지만, 그 상황을 긍정적으로 바꾸는 방식으로 비꼬아 말한다."
"B: 이번에 뭐? 맥주효모라고 해서 구매했어요?
A: 네, 맥주효모가 영양이 풍부하다고 해서요.
B: 이제까지 몇 개나 영양제를 사봤어요?
A: 아마... 10개 정도는 되었을 것 같아요.",B: 너 완전 건강 덩어리가 될 기세네.,Sarcasm,상대방이 수많은 영양제를 구매했음에도 불구하고 건강에 대한 큰 변화가 없을 것 같다는 것을 비꼬아 말한다.
"A: 수강신청 잘 마쳤어요?
B: 네, 원하는 과목은 다 신청했어요.
A: 아, 저는 원하는 과목들이 다 마감돼서 못 신청했어요.
B: 그럼 어떻게 하실 건가요? 다음 학기에 다시 신청해야 하나요?
A: 아니요, 남은 과목들 중에서 신청했어요. 원하는 과목이 아니라서 좀 아쉽지만요.",B: 그런 뜻밖의 수업들이 새로운 시야를 열어줄 수도 있겠네요.,Non-Sarcasm,"이 대화는 서로의 상황에 대해 진지하게 의견을 나누고 있으며, 아쉬움과 대안을 제시하는 방식으로 이어지기 때문에 비꼬거나 풍자하는 느낌이 없다. B는 A의 상황에 대해 긍정적인 시각을 제시하며 격려하고 있다."
"B: 오뚝이의 새로운 맛집 제품 출시 소식을 들으셨나요?
A: 네, 최근에 소셜미디어에서 많이 봤습니다. 성공적인 마케팅을 했던 것 같아요.
B: 그런데 그들이 브랜딩을 위해 실제 맛집에 제품을 판매한다고 하더군요.",A: 정말요? 그럼 실제 맛집의 메뉴를 먹는 기분이 들겠네요.,Non-Sarcasm,"이 대화는 두 사람이 오뚝이의 새로운 제품 출시와 관련된 정보를 진지하게 교환하고 있으며, 서로의 의견에 대해 긍정적이고 관심 있는 반응을 보이고 있어서 비꼬는 의미가 전혀 없다."
"A: 어떤 일을 하고 계시나요?
B: 저는 영화관에서 알바를 하고 있습니다.
A: 아, 그렇군요. 저는 공연장에서 일하고 있어요.
B: 공연장에서 일하면 정말 좋겠어요. 매일 다양한 공연을 볼 수 있으니까요.
A: 그렇지만 사실은 공연 보는 시간보다는 청소하고 관리하는 일에 더 많은 시간을 쏟아야 해서 그렇게 좋지 않아요.","B: 아, 그럼 하루 종일 운동할 수 있겠네요. 좋겠어요!",Sarcasm,"공연장에서 일하면 많은 시간을 청소와 관리하는 일에 쏟아야 한다는 사실을 부정적으로 언급했을 때, 이를 아이러니하게 긍정적으로 해석하고 반응한다."
"B: 맥주와 함께 해산물을 좋아하시나요?
A: 저는 알레르기 때문에 해산물을 먹지 못하고, 술도 못 마시게 되었습니다.
B: 아, 그렇군요. 제가 해산물을 좋아해서요.
A: 그런데 맥주와 함께 먹으면 정말 맛있겠죠?","B: 그래요, 진짜로 경험하신 것처럼 설명하니까 저도 믿어버리겠네요.",Non-Sarcasm,"이 대화는 A가 자신의 알레르기 때문에 해산물을 먹지 못한다고 진지하게 이야기하고, B가 이에 공감하며 대화를 이어가는 모습이 나타나기 때문에 비꼬지 않고 직접적으로 의사소통을 하고 있다. A와 B 간의 의견 교환이 진정성 있게 이루어지었다."
"A: 너, 그거 기억나? 우리가 처음으로 콘서트 갔던 날.
B: 그게 언제였더라? 아, 그때 말하는 거야? 비가 엄청 왔었지.
A: 그래, 비가 엄청 왔는데도 가서 다 젖어버렸지. 
B: 그래도 재밌었어. 그런 추억이 생겨서 좋았어. 
A: 그래 다음에도 같이 가자! 콘서트!
B: 응, 근데 다음에는 비 오는 날에는 안 간다고!",A: 비 오는 날이야말로 진짜 콘서트 분위기 나는 걸!,Sarcasm,"상대방이 비 오는 날 콘서트를 가지 않겠다고 했을 때, 실제로는 비 오는 날 콘서트를 좋아하지 않지만, 비 오는 날 콘서트를 더 좋아하는 것처럼 비꼬아 말한다. "
"B: 라벤더 색상과 크림색 중 어느 색상이 더 매력적이라고 생각하시나요?
A: 개인적으로는 크림색이 더 세련되고 고급스러워 보입니다.
B: 그렇군요. 저는 반대로 라벤더 색상이 더 세련되게 느껴져요. 흰색에 대해서는 어떻게 생각하시나요?
A: 아, 저는 흰색은 너무 평범해서 별로입니다. 어제 티브이 광고에서 보니까, 흰색은 깨끗함의 상징이라고 하더라고요.","B: 그래요? 광고에서 보니까, 흰색은 깨끗함의 상징이라니 정말 독특한 해석이네요.",Sarcasm,"B가 흰색을 평범하다고 얘기했지만, 실제로 흰색은 깨끗함의 상징이며 많은 사람들이 선호하는 색상이다. 이를 부정적인 방향으로 해석하는 대신, 긍정적인 방향으로 비꼬아 말한다."
"A: 잘생긴 남자에게 끌리시나요?
B: 네, 물론이죠. 잘생기면 그 어떤 것보다 매력적이라고 생각합니다.
A: 그렇군요. 그런데, 그런 분들이 실제로 만나보면 어떤가요?
B: 사실은... 잘생긴 남자들과는 얘기하기가 어렵더라고요.","A: 아니, 그게 아주 좋은 건데요. 쉽게 접근하지 못하니까 더 귀하게 느껴지겠죠.",Sarcasm,"잘생긴 남자들과 대화하기가 어렵다는 B의 말에, 실제로는 부정적인 상황인데, 이 상황을 긍정적인 방향으로 비꼬아 말한다."
"B: 당신이 좋아하는 음식은 무엇인가요?
A: 저는 사실 어떤 음식이든 다 좋아하는 편이에요. 그래도 특히 과자나 밥 메뉴, 그리고 김 판사의 메뉴를 좋아해요.
B: 그렇군요, 다양한 음식을 좋아하시는군요. 근데 김 판사의 메뉴라고 하면 어떤 것들인가요?
A: 아, 김 판사는 제가 가장 좋아하는 김밥 전문점이에요. 저기서 파는 참치김밥이나 제육 김밥, 비빔 김밥 같은 메뉴들을 말하는 거예요.","B: 정말 다양한 음식을 즐기시는군요, 단 두세 가지를 제외하고 말이죠.",Sarcasm,"B가 다양한 음식을 좋아한다고 했지만, 사실상 과자와 밥 메뉴, 그리고 특정 김밥 전문점의 메뉴만을 좋아하는 것으로 드러난다. 이에 A가 B의 다양한 음식 취향을 비꼬아 말한다."
"A: 알베도 게임 어때? 재밌어?
B: 네, 괜찮아요. 그런데 이게 의외로 바위가 적이에요.
A: 바위가 적이라니, 그게 무슨 말이야?
B: 주인공이 바위를 만지면 에너지를 잃는 거예요. 그래서 다음 시즌을 기다리고 있어요.","A: 그래, 바위 만지는 건 진짜 힘든 일이야.",Sarcasm,"A는 B의 게임에 대한 설명을 듣고, 그것이 어렵게 들릴 수 있기 때문에, 이를 비꼬아 단순한 행동처럼 표현한다."
"B: 요즘 음식에 대한 관심이 많으신 것 같습니다. 요리도 자주 하시나요?
A: 아뇨, 저는 요리를 별로 잘 못합니다. 사실 조금은 두려움이 있어요.
B: 그렇군요, 어떤 부분이 가장 어렵게 느껴지시나요?
A: 음식의 맛을 제대로 조절하는 것이 가장 어려운 것 같습니다.","B: 아, 그래서 당신이 그 유명한 '맛의 예술가'이시군요!",Sarcasm,A는 B의 요리 능력을 부정적으로 평가하면서 실제로는 무능한 B를 천재적인 요리사처럼 묘사하여 비꼬아 말한다.
"A: 이번 주말에는 어떻게 보내실 계획이세요?
B: 아무래도 집에서 놀 생각입니다. 요즘 외부 활동이 불안해서요.
A: 그렇군요. 집에서 무엇을 하시려고 하세요?
B: 홈 루덴스나 영화를 보면서 시간을 보낼 생각입니다.
A: 그러면 재미있는 영화나 프로그램 추천해 드릴까요?
B: 아뇨, 그럴 필요 없어요. 제가 봐도 재미없을 거 같아서요.",A: 그럼 정말 재미지는 진한 주말이 되실 것 같네요.,Sarcasm,B가 볼 영화나 프로그램이 재미없을 것 같다는 부정적인 예상에 대해 긍정적인 방향으로 비꼬아 말한다.
"A: 저번에 루카라는 영화를 보셨나요?
B: 아, 네. 저번 주말에 시청했어요.
A: 저도 그 영화를 봤는데요, 어떠셨나요?
B: 아주 재미있게 봤어요. 스토리도 좋고, 캐릭터들도 매력적이었어요.",A: 그럼 정말 흥미진진하셨겠군요.,Non-Sarcasm,이 대화는 상대방의 의견에 대해 진지하게 공감하고 이어가는 형식이기 때문에 non-sarcasm이다. 상대방의 감정을 존중하며 진솔한 대화를 하고 있다.
"B: 이번 주말에 어떤 계획 있어요?
A: 아, 이번 주말에는 반려견 엽술을 만들려고 해요.
B: 그거 참 재미있어 보이네. 반려견이 어떻게 생겼어요?
A: 우리 멍멍이는 사슴이랑 비슷한 눈을 가진 아주 귀여운 강아지예요.
B: 그래서 엽술로 그림을 그릴 수 있을 것 같아요?
A: 음, 잘 모르겠어요. 한번 해봐야 알 거 같아요.","B: 헐, 그럼 엽술 고수가 되겠네요!",Non-Sarcasm,"이 대화는 두 사람 간의 진지한 관심과 호기심이 엿보이기 때문에 non-sarcasm이다. B는 A의 계획에 대해 긍정적으로 반응하며 A의 반려견에 대해 궁금해하고, A도 진지하게 대답하며 자신의 계획을 공유했다."
"A: 동키 치킨과 죄라 진 통닭, 어느 쪽이 더 맛있나요?
B: 아마도 제 개인적인 취향은 동키 치킨이 더 좋습니다. 그리고 제가 좋아하는 메뉴가 있어요.
A: 어떤 메뉴인가요?
B: 바로 그들의 특별한 '슬라이스 치킨'입니다. 이것은 실제로 통닭을 슬라이스해서 팔아요. ","A: 와, 그게 진짜 독특하네요. 통닭을 슬라이스한다니...",Non-Sarcasm,"이 대화는 상대방의 취향과 메뉴에 대한 진솔한 의견을 나누고 있으며, 서로의 의견에 대해 진지하게 반응하고 있기 때문에 non-sarcasm이다. 또한, 표현한 내용이 실제 경험이나 사실에 기반하고 있어 비꼼이나 풍자가 아니다."
"B: 와, 요즘 날씨 진짜 이상해졌다. 봄인데 눈이 오고, 여름인데 추워.
A: 그렇습니다. 지구온난화 때문에 기후 변화가 심하게 일어나고 있는 것 같습니다.
B: 근데 너무 습해서 힘들어. 비 올 때마다 이런 느낌인지 기억이 안 나네.",A: 습기가 좋다고 하는 사람도 많습니다. 체중 감량에 좋다고 하니까요.,Non-Sarcasm,"이 대화는 상대방의 기후 변화에 대한 불만에 대해 A가 진지하게 의견을 제시하고, 추가 정보를 제공하는 방식으로 이어지기 때문에 비꼬거나 풍자하는 것이 아니다. A는 B의 경험을 존중하며, 습기의 긍정적인 면을 언급함으로써 직접적으로 소통하고 있다."
"A: 저기요, 그 빨간색 셔츠와 파란색 바지가 잘 어울릴까요?
B: 그럼요. 컬러 포인트로 빨간색을 주고, 배색으로 파란색을 사용하면 꽤나 독특한 스타일을 연출할 수 있어요.",A: 아 그럼 빨간색과 파란색의 조화가 잘 어울린다는 말씀이시군요. ,Non-Sarcasm,이 대화는 A가 B의 의견에 대해 긍정적으로 반응하며 구체적인 해석을 시도했기 때문에 진지한 의사소통으로 보인다. 또한 B의 대답은 칭찬과 조언을 담고 있어 비꼼의 요소가 없다.
"A: 저, 무라고 벨 생수를 구매하셨다고 들었어요.
B: 그럼, 싸니까 사 봤어.
A: 하지만 안전에 대한 우려가 많다는 소문을 들었어요.
B: 그래도 물이 필요하니까 마셔야지.","A: 네, 안전한 건 아무래도 중요하지 않겠죠.",Sarcasm,"B는 무라고 벨 생수의 안전성에 대한 우려를 모르거나, 아는 상황에서도 마시겠다고 했다. 이러한 상황을 살짝 비꼬아서 말한다."
